id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,locality_mixed
233,801,darwin,nt,130.83668,-12.458684,,,Updated 25-Mar-2020 SA3,70101,Darwin City,701,Darwin,R1,darwin
235,810,alawa,nt,130.866242,-12.381806,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,alawa
236,810,brinkin,nt,130.866242,-12.381806,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,brinkin
19972,810,coconut grove,nt,130.8502369,-12.39614166,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,coconut grove
239,810,jingili,nt,130.866242,-12.381806,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,jingili
240,810,lee point,nt,130.866242,-12.381806,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,lee point
19973,810,lyons,nt,130.88851509999998,-12.35911956,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,lyons nt
241,810,millner,nt,130.866242,-12.381806,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,millner
242,810,moil,nt,130.866242,-12.381806,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,moil
19974,810,muirhead,nt,130.8959029,-12.35811947,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,muirhead
243,810,nakara,nt,130.866242,-12.381806,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,nakara
245,810,rapid creek,nt,130.866242,-12.381806,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,rapid creek
246,810,tiwi,nt,130.866242,-12.381806,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,tiwi
247,810,wagaman,nt,130.866242,-12.381806,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,wagaman
248,810,wanguri,nt,130.866242,-12.381806,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,wanguri
249,811,casuarina,nt,130.866242,-12.381806,,,Updated 25-Mar-2020 SA3,70102,Darwin Suburbs,701,Darwin,R1,casuarina nt
19975,812,anula,nt,130.89047,-12.39124885,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,anula
19976,812,buffalo creek,nt,130.9209831,-12.34638634,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,buffalo creek nt
19977,812,holmes,nt,130.9268602,-12.38479951,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,holmes
251,812,karama,nt,130.916098,-12.404778,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,karama
252,812,leanyer,nt,130.916098,-12.404778,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,leanyer
253,812,malak,nt,130.916098,-12.404778,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,malak
254,812,marrara,nt,130.916098,-12.404778,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,marrara
255,812,northlakes,nt,130.916098,-12.404778,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,northlakes
257,812,woodleigh gardens,nt,130.916098,-12.404778,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,woodleigh gardens
258,812,wulagi,nt,130.916098,-12.404778,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,wulagi
259,813,sanderson,nt,130.916098,-12.404778,,,Updated 25-Mar-2020 SA3,70102,Darwin Suburbs,701,Darwin,R1,sanderson
260,814,nightcliff,nt,130.866242,-12.381806,,,Updated 25-Mar-2020 SA3,70102,Darwin Suburbs,701,Darwin,R1,nightcliff
262,820,bagot,nt,130.873315,-12.428017,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,bagot
263,820,bayview,nt,130.873315,-12.428017,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,bayview nt
265,820,coonawarra,nt,130.873315,-12.428017,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,coonawarra nt
266,820,cullen bay,nt,130.873315,-12.428017,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,cullen bay
19978,820,darwin dc,nt,130.86645929999997,-12.4255956,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,darwin dc
268,820,darwin international airport,nt,130.873315,-12.428017,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,darwin international airport
270,820,east point,nt,130.873315,-12.428017,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,east point
19979,820,eaton,nt,130.88069199999998,-12.4123871,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,eaton nt
271,820,fannie bay,nt,130.873315,-12.428017,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,fannie bay
272,820,larrakeyah,nt,130.873315,-12.428017,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,larrakeyah
273,820,ludmilla,nt,130.873315,-12.428017,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,ludmilla
274,820,parap,nt,130.873315,-12.428017,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,parap
275,820,raaf base darwin,nt,130.873315,-12.428017,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,raaf base darwin
276,820,stuart park,nt,130.873315,-12.428017,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,stuart park
277,820,the gardens,nt,130.873315,-12.428017,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,the gardens nt
278,820,the narrows,nt,130.873315,-12.428017,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,the narrows nt
280,820,woolner,nt,130.873315,-12.428017,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,woolner
282,822,acacia hills,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,acacia hills nt
19980,822,angurugu,nt,136.4612078,-13.98119125,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,angurugu
19981,822,anindilyakwa,nt,136.59096159999999,-13.91698485,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,anindilyakwa
19982,822,annie river,nt,133.38483190000002,-12.9305044,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,annie river
19983,822,bathurst island,nt,130.34968940000002,-11.6035121,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,bathurst island
286,822,bees creek,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,bees creek
19984,822,belyuen,nt,130.6831805,-12.53818467,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,belyuen
19985,822,black jungle,nt,131.1942977,-12.50224007,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,black jungle
19986,822,blackmore,nt,130.9175773,-12.68983104,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,blackmore
287,822,border store,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,border store
19987,822,burrundie,nt,131.8449886,-13.50171859,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,burrundie
19988,822,bynoe,nt,130.63203090000002,-12.79290292,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,bynoe
19989,822,bynoe harbour,nt,130.5103483,-12.62538633,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,bynoe harbour
19990,822,camp creek,nt,130.93201729999998,-13.17350435,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,camp creek nt
19991,822,channel island,nt,130.8605303,-12.55219169,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,channel island
19992,822,charles darwin,nt,130.8766339,-12.45079537,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,charles darwin
19993,822,charlotte,nt,130.8116588,-12.84045347,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,charlotte
19994,822,claravale,nt,131.4120025,-14.5318367,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,claravale
19995,822,cobourg,nt,132.1914189,-11.34530652,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,cobourg
19996,822,collett creek,nt,130.9188279,-12.90975469,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,collett creek
19997,822,coomalie creek,nt,131.16883629999998,-13.02119253,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,coomalie creek
288,822,cox peninsula,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,cox peninsula
289,822,croker island,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,croker island
290,822,daly river,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,daly river
291,822,darwin mc,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,darwin mc
19998,822,darwin river dam,nt,131.038648,-12.91652424,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,darwin river dam
19999,822,delissaville,nt,130.995425,-12.505532,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,delissaville
20000,822,douglas-daly,nt,131.48273999999998,-13.81785615,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,douglas-daly
20001,822,east arm,nt,130.9027533,-12.48005564,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,east arm
20002,822,east arnhem,nt,136.43303380000003,-12.44602304,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,east arnhem
20003,822,elrundie,nt,130.94090500000001,-12.48861681,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,elrundie
20004,822,eva valley,nt,131.00314740000002,-13.12725377,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,eva valley
20005,822,finniss valley,nt,130.9517827,-13.06448685,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,finniss valley
20006,822,fly creek,nt,131.0700157,-12.79587253,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,fly creek
20007,822,freds pass,nt,131.05152579999998,-12.53862952,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,freds pass
20008,822,galiwinku,nt,135.5864427,-12.00777086,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,galiwinku
20009,822,glyde point,nt,131.0799794,-12.17971082,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,glyde point
295,822,goulbourn island,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,goulbourn island
20010,822,goulburn island,nt,133.4548484,-11.497306800000002,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,goulburn island
20011,822,gunbalanya,nt,133.0492311,-12.34692447,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,gunbalanya
296,822,gunn point,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,gunn point
297,822,hayes creek,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,hayes creek
20012,822,hidden valley,nt,130.9036719,-12.45024526,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,hidden valley nt
20013,822,hotham,nt,131.4058522,-12.34404225,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,hotham
20014,822,hughes,nt,131.1007772,-12.68638471,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,hughes nt
20015,822,kakadu,nt,132.4751149,-12.866247300000001,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,kakadu
20016,822,koolpinyah,nt,131.2102168,-12.37090569,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,koolpinyah
20017,822,lake bennett,nt,131.19447069999998,-12.93083352,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,lake bennett
299,822,lambells lagoon,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,lambells lagoon
20018,822,litchfield park,nt,130.8462398,-13.25317338,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,litchfield park
300,822,livingstone,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,livingstone
20019,822,lloyd creek,nt,131.14576680000002,-12.66634037,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,lloyd creek
20020,822,mandorah,nt,130.7615787,-12.44295777,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,mandorah
301,822,maningrida,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,maningrida
20021,822,maranunga,nt,130.7085705,-13.70834554,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,maranunga
20022,822,margaret river,nt,131.35740520000002,-13.19932137,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,margaret river nt
302,822,mcminns lagoon,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,mcminns lagoon
20023,822,mickett creek,nt,130.951697,-12.379529,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,mickett creek
303,822,middle point,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,middle point
20024,822,milingimbi,nt,134.9172943,-12.10344037,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,milingimbi
305,822,millwood,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,millwood nt
20025,822,milyakburra,nt,136.202001,-13.77934879,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,milyakburra
20026,822,minjilang,nt,132.57248130000002,-11.14470594,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,minjilang
20027,822,mount bundey,nt,131.751956,-13.02955913,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,mount bundey
20028,822,murrumujuk,nt,131.0779057,-12.29096291,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,murrumujuk
20029,822,nauiyu,nt,130.73105420000002,-13.72157548,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,nauiyu
20030,822,nemarluk,nt,130.4543865,-14.62289167,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,nemarluk
20031,822,nganmarriyanga,nt,129.8834932,-14.33497868,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,nganmarriyanga
307,822,nguiu,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,nguiu
20033,822,numburindi,nt,135.7946389,-13.95994028,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,numburindi
308,822,oenpelli,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,oenpelli
20034,822,peppimenarti,nt,130.082796,-14.145697699999998,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,peppimenarti
20035,822,pirlangimpi,nt,130.42146780000002,-11.39026066,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,pirlangimpi
309,822,point stephens,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,point stephens
20036,822,point stuart,nt,131.8321645,-12.54034189,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,point stuart
310,822,pularumpi,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,pularumpi
311,822,pulumpa,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,pulumpa
20037,822,rakula,nt,130.3707089,-13.05159634,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,rakula
20038,822,ramingining,nt,134.92591519999996,-12.32899612,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,ramingining
20039,822,robin falls,nt,131.1214742,-13.38650542,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,robin falls
20040,822,rum jungle,nt,131.0198663,-12.99988524,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,rum jungle
20041,822,sandpalms roadhouse,nt,133.38483190000002,-12.9305044,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,sandpalms roadhouse
313,822,southport,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,southport nt
20042,822,stapleton,nt,131.0258358,-13.18414806,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,stapleton
20043,822,thamarrurr,nt,129.63996770000003,-14.20132457,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,thamarrurr
20044,822,tipperary,nt,130.619275,-14.03882235,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,tipperary nt
20045,822,tivendale,nt,130.9502272,-12.46528731,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,tivendale
20046,822,tiwi islands,nt,131.18750590000002,-11.51399925,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,tiwi islands
20047,822,tortilla flats,nt,131.1778852,-13.08686447,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,tortilla flats
20048,822,tumbling waters,nt,130.9609622,-12.75687265,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,tumbling waters
315,822,umbakumba,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,umbakumba
20049,822,vernon islands,nt,131.0936969,-12.05953061,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,vernon islands
317,822,wadeye,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,wadeye
318,822,wagait beach,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,wagait beach
20050,822,wak wak,nt,131.23697099999998,-12.66325075,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,wak wak
20051,822,warruwi,nt,133.37825420000001,-11.65786276,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,warruwi
319,822,weddell,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,weddell
20052,822,west arnhem,nt,133.6471255,-12.25508592,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,west arnhem
20053,822,wickham,nt,130.9100115,-12.54731927,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,wickham nt
20054,822,wishart,nt,130.93210249999998,-12.45712713,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,wishart nt
321,822,woolaning,nt,136.947051,-13.643282999999998,,,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,woolaning
20055,822,wurrumiyanga,nt,130.6254299,-11.75841975,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70205,Katherine,702,Northern Territory - Outback,R1,wurrumiyanga
322,828,berrimah,nt,130.932068,-12.432024,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,berrimah
323,828,knuckey lagoon,nt,130.932068,-12.432024,,,Updated 6-Feb-2020,70102,Darwin Suburbs,701,Darwin,R1,knuckey lagoon
20056,829,pinelands,nt,130.9597671,-12.45763297,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,pinelands nt
20057,830,archer,nt,130.95807649999998,-12.52139649,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,archer
326,830,driver,nt,130.97487900000002,-12.475071,,,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,driver
327,830,durack,nt,130.97487900000002,-12.475071,,,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,durack nt
328,830,farrar,nt,130.97487900000002,-12.475071,,,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,farrar
329,830,gray,nt,130.97487900000002,-12.475071,,,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,gray nt
330,830,marlow lagoon,nt,130.97487900000002,-12.475071,,,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,marlow lagoon
331,830,moulden,nt,130.97487900000002,-12.475071,,,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,moulden
333,830,shoal bay,nt,130.97487900000002,-12.475071,,,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,shoal bay nt
334,830,woodroffe,nt,130.97487900000002,-12.475071,,,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,woodroffe
335,830,yarrawonga,nt,130.97487900000002,-12.475071,,,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,yarrawonga nt
336,831,palmerston,nt,130.97487900000002,-12.475071,,,Updated 25-Mar-2020 SA3,70104,Palmerston,701,Darwin,R1,palmerston nt
20058,832,bakewell,nt,130.99365509999998,-12.49684676,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,bakewell
20059,832,bellamack,nt,130.9830307,-12.51562954,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,bellamack
339,832,gunn,nt,130.95771200000001,-12.502817,,,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,gunn
20060,832,johnston,nt,131.00635060000002,-12.49297483,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,johnston
340,832,mitchell,nt,130.95771200000001,-12.502817,,,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,mitchell nt
341,832,rosebery,nt,130.95771200000001,-12.502817,,,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,rosebery nt
342,832,rosebery heights,nt,130.95771200000001,-12.502817,,,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,rosebery heights
20061,832,zuccoli,nt,131.0058233,-12.51070433,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70104,Palmerston,701,Darwin,R1,zuccoli
343,835,howard springs,nt,131.01374099999998,-12.452568,,,Updated 6-Feb-2020,70103,Litchfield,701,Darwin,R1,howard springs
344,835,virginia,nt,131.01374099999998,-12.452568,,,Updated 6-Feb-2020,70103,Litchfield,701,Darwin,R1,virginia nt
345,836,herbert,nt,131.10066799999998,-12.557754,,,Updated 6-Feb-2020,70103,Litchfield,701,Darwin,R1,herbert
20063,836,humpty doo,nt,131.1272564,-12.58487247,Northern Territory Country 1,Delivery Area,Updated 6-Feb-2020,70103,Litchfield,701,Darwin,R1,humpty doo
347,837,manton,nt,131.016647,-12.704767,,,Updated 6-Feb-2020,70103,Litchfield,701,Darwin,R1,manton nt
20064,837,noonamah,nt,131.094044,-12.64187171,Northern Territory Country 4,Delivery Area,Updated 6-Feb-2020,70103,Litchfield,701,Darwin,R1,noonamah
349,838,berry springs,nt,131.0067348,-12.71878122,,,Updated 25-Mar-2020 AUSPOST,70103,Litchfield,701,Darwin,R1,berry springs
20065,839,coolalinga,nt,131.0402017,-12.52001124,,Delivery Area,Updated 25-Mar-2020 SA3,70103,Litchfield,701,Darwin,R1,coolalinga
350,840,dundee beach,nt,130.3529386,-12.72451307,,,Updated 25-Mar-2020 AUSPOST,70203,Daly - Tiwi - West Arnhem,702,Northern Territory - Outback,R1,dundee beach
